distance_km,is_cross_border,type_encoded,capacity,load_factor,passengers_estimated,service_ratio,is_underserved,service_type_encoded,distance_category_encoded,operator_encoded,origin_country_encoded,destination_country_encoded,is_domestic,distance_per_capacity,passengers_per_km
216.92,0,1,400,0.6867981901582625,274,0.685,0,1,2,96,0,0,1,0.5423,1.263138484233819
216.95,0,1,400,0.6098955391731323,243,0.6075,0,1,2,96,0,0,1,0.5423749999999999,1.1200737497119153
198.36,0,1,400,0.5674290998192776,226,0.565,1,1,2,96,0,0,1,0.4959,1.1393426093970558
303.24,0,1,400,0.575805708297284,230,0.575,0,1,2,96,0,0,1,0.7581,0.7584751352064372
73.81,0,0,500,0.633982634590284,316,0.632,0,0,0,96,5,5,1,0.14762,4.281262701530958
115.71,0,1,400,0.6212082973200957,248,0.62,0,1,0,96,0,0,1,0.289275,2.143289257626826
513.95,0,1,400,0.726141774401775,290,0.725,0,1,1,96,0,0,1,1.2848750000000002,0.5642572234653176
555.78,0,1,400,0.671314999803071,268,0.67,0,1,1,96,0,0,1,1.3894499999999999,0.48220518910360216
127.79,0,1,400,0.5987822703869509,239,0.5975,0,1,0,96,0,0,1,0.319475,1.8702558885671805
350.34,0,1,400,0.7071135179305932,282,0.705,1,1,2,96,0,0,1,0.8758499999999999,0.8049323514300395
27.92,0,0,500,0.7363771585050356,368,0.736,0,0,0,77,3,3,1,0.05584,13.18051575931232
249.88,0,1,400,0.6218161834837016,248,0.62,0,1,2,96,0,0,1,0.6247,0.99247638866656
500.94,0,1,400,0.70190017390841,280,0.7,0,1,1,96,0,0,1,1.25235,0.558949175549966
501.79,0,1,400,0.706001566335913,282,0.705,0,1,1,96,0,0,1,1.254475,0.5619880826640626
91.27,0,0,500,0.6806758986365209,340,0.68,0,0,0,55,5,5,1,0.18253999999999998,3.725210912676674
33.56,0,0,500,0.5988603717400798,299,0.598,0,0,0,67,7,7,1,0.06712,8.909415971394516
16.13,0,0,500,0.6371311731288327,318,0.636,0,0,0,67,7,7,1,0.03226,19.714817110973343
112.33,0,0,500,0.5665707963061205,283,0.566,0,0,0,18,5,5,1,0.22466,2.5193625923617913
331.15,0,0,500,0.669961156130264,334,0.668,0,0,2,18,5,5,1,0.6623,1.0086063717348634
90.94,0,0,500,0.682359796985137,341,0.682,0,0,0,18,5,5,1,0.18188,3.749725093468221
88.6,0,0,500,0.6258406768850313,312,0.624,0,0,0,18,5,5,1,0.1772,3.5214446952595937
100.36,0,0,500,0.7286993381645017,364,0.728,0,0,0,18,5,5,1,0.20072,3.626943005181347
455.67,0,0,500,0.588711716849883,294,0.588,0,0,1,18,5,5,1,0.91134,0.6452037658832049
91.41,0,0,500,0.576781255989509,288,0.576,0,0,0,18,5,5,1,0.18281999999999998,3.150639973744667
310.5,0,0,500,0.6612225909279986,330,0.66,0,0,2,18,5,5,1,0.621,1.0628019323671498
582.67,0,1,400,0.7523549151306077,300,0.75,0,1,1,18,5,5,1,1.456675,0.5148711963890367
125.22,0,1,400,0.6841963845728934,273,0.6825,0,1,0,18,5,5,1,0.31305,2.1801629132726403
434.17,0,0,500,0.627055786856553,313,0.626,0,0,1,18,5,5,1,0.86834,0.7209157703203813
57.69,0,0,500,0.7039340416715648,351,0.702,0,0,0,62,7,7,1,0.11538,6.084243369734789
27.17,0,0,500,0.6480745765249647,324,0.648,0,0,0,62,7,7,1,0.054340000000000006,11.924917188075081
108.88,0,1,400,0.591368635002959,236,0.59,0,1,0,64,7,7,1,0.2722,2.1675238795003673
127.21,0,0,500,0.6941829968743336,347,0.694,0,0,0,62,7,7,1,0.25442,2.727772973822813
18.07,0,0,500,0.682616143920671,341,0.682,0,0,0,62,7,7,1,0.03614,18.871057000553403
84.05,0,0,500,0.5711803921507875,285,0.57,0,0,0,62,7,7,1,0.1681,3.390838786436645
918.28,0,0,500,0.8238270174862948,411,0.822,0,0,3,63,3,3,1,1.83656,0.4475759027747528
52.23,0,0,500,0.7190045677073726,359,0.718,0,0,0,62,7,7,1,0.10446,6.8734443806241625
255.1,0,0,500,0.6187218649245235,309,0.618,0,0,2,62,7,7,1,0.5102,1.2112896903175225
502.32,0,1,400,0.7197901766718704,287,0.7175,0,1,1,64,7,7,1,1.2558,0.5713489409141583
52.34,0,0,500,0.674701509314137,337,0.674,0,0,0,62,7,7,1,0.10468000000000001,6.438670233091326
210.27,0,1,400,0.6130336882911953,245,0.6125,0,1,2,64,7,7,1,0.525675,1.1651685927616873
56.43,0,0,500,0.622484742307729,311,0.622,0,0,0,45,7,7,1,0.11286,5.511252879673933
202.85,0,0,500,0.6164188316030974,308,0.616,0,0,2,62,7,7,1,0.4057,1.5183633226522062
546.1,0,0,500,0.7487222964504278,374,0.748,0,0,1,62,7,7,1,1.0922,0.684856253433437
544.99,0,0,500,0.8086364509629682,404,0.808,0,0,1,63,3,3,1,1.08998,0.7412980054679902
545.03,0,0,500,0.7771800077297216,388,0.776,0,0,1,62,7,7,1,1.09006,0.7118874190411537
125.81,0,1,400,0.5814692833956947,232,0.58,0,1,0,64,7,7,1,0.314525,1.8440505524203163
137.04,0,0,500,0.6885849355324173,344,0.688,0,0,0,63,3,3,1,0.27408,2.5102159953298306
137.07,0,0,500,0.5075728689684962,253,0.506,0,0,0,62,7,7,1,0.27414,1.845772233165536
52.75,0,0,500,0.7074382850186052,353,0.706,0,0,0,62,7,7,1,0.1055,6.691943127962086
56.67,0,0,500,0.563014311061095,281,0.562,0,0,0,62,7,7,1,0.11334000000000001,4.958531851067584
375.18,0,1,400,0.5818779529298433,232,0.58,0,1,2,64,7,7,1,0.9379500000000001,0.6183698491390799
92.44,0,0,500,0.5940165052686929,297,0.594,0,0,0,62,7,7,1,0.18488,3.2128948507139765
79.14,0,0,500,0.5852659262139548,292,0.584,1,0,0,38,3,3,1,0.15828,3.6896638867829163
14.93,0,0,500,0.708041339368926,354,0.708,0,0,0,37,3,3,1,0.02986,23.710649698593436
32.23,0,0,500,0.6266149399344054,313,0.626,0,0,0,38,3,3,1,0.06445999999999999,9.71144896059572
37.6,0,0,500,0.6673251940865358,333,0.666,0,0,0,37,3,3,1,0.0752,8.856382978723405
32.82,0,0,500,0.6476539710560408,323,0.646,0,0,0,57,3,3,1,0.06564,9.841560024375381
142.39,0,0,500,0.6738520413611561,336,0.672,0,0,0,57,3,3,1,0.28478,2.3597162722101275
144.51,0,0,500,0.6538410945530128,326,0.652,0,0,0,57,3,3,1,0.28902,2.2558992457269396
20.96,0,0,500,0.5858503887905715,292,0.584,0,0,0,6,3,3,1,0.04192,13.931297709923664
106.46,0,0,500,0.699813340972357,349,0.698,0,0,0,57,3,3,1,0.21292,3.2782265639676877
79.68,0,0,500,0.6253121708419344,312,0.624,1,0,0,49,3,3,1,0.15936,3.9156626506024095
134.67,0,0,500,0.5721709050670125,286,0.572,0,0,0,57,3,3,1,0.26933999999999997,2.12370980916314
110.68,0,0,500,0.6285942419517044,314,0.628,0,0,0,57,3,3,1,0.22136,2.8370075894470546
174.22,0,0,500,0.7250379895317156,362,0.724,0,0,2,57,3,3,1,0.34843999999999997,2.0778326254161406
49.4,0,0,500,0.6925110871056747,346,0.692,0,0,0,49,3,3,1,0.0988,7.004048582995952
47.12,0,0,500,0.6325673932796071,316,0.632,0,0,0,6,3,3,1,0.09423999999999999,6.706281833616299
91.08,0,0,500,0.6325371147840786,316,0.632,0,0,0,49,3,3,1,0.18216,3.4694773825208607
76.66,0,0,500,0.6339182474391309,316,0.632,0,0,0,49,3,3,1,0.15331999999999998,4.122097573702061
124.99,0,0,500,0.753837399178042,376,0.752,0,0,0,57,3,3,1,0.24997999999999998,3.00824065925274
11.41,0,0,500,0.6690967726115777,334,0.668,0,0,0,62,7,7,1,0.02282,29.27256792287467
11.41,0,0,500,0.6715020823595536,335,0.67,0,0,0,62,7,7,1,0.02282,29.360210341805434
11.5,0,0,500,0.7015141727015921,350,0.7,1,0,0,62,7,7,1,0.023,30.434782608695652
57.43,0,0,500,0.6619394579513257,330,0.66,0,0,0,62,7,7,1,0.11486,5.746125718265715
89.65,0,0,500,0.6370478927089649,318,0.636,0,0,0,62,7,7,1,0.17930000000000001,3.54712771890686
101.11,0,0,500,0.6401825075457511,320,0.64,0,0,0,63,3,3,1,0.20222,3.1648699436257544
28.76,0,0,500,0.6464199370292968,323,0.646,0,0,0,62,7,7,1,0.05752,11.23087621696801
23.84,0,0,500,0.6481388881745079,324,0.648,0,0,0,62,7,7,1,0.04768,13.590604026845638
49.43,0,0,500,0.686381477181849,343,0.686,0,0,0,62,7,7,1,0.09886,6.939105806190573
140.23,0,0,500,0.652597294290365,326,0.652,0,0,0,62,7,7,1,0.28046,2.3247521928260717
78.57,0,0,500,0.6866320038607789,343,0.686,0,0,0,62,7,7,1,0.15713999999999997,4.365533918798524
77.16,0,0,500,0.6459641709945709,322,0.644,0,0,0,62,7,7,1,0.15431999999999998,4.173146708138932
141.16,0,0,500,0.6539317595158045,326,0.652,0,0,0,62,7,7,1,0.28232,2.309436100878436
78.69,0,0,500,0.5500899657733946,275,0.55,0,0,0,62,7,7,1,0.15738,3.4947261405515313
65.03,0,0,500,0.6958163837351241,347,0.694,0,0,0,62,7,7,1,0.13006,5.335998769798555
127.42,0,0,500,0.6673244237948996,333,0.666,0,0,0,62,7,7,1,0.25484,2.6134044890911943
113.81,0,0,500,0.6999005054929827,349,0.698,0,0,0,62,7,7,1,0.22762000000000002,3.0665143660486778
15.69,0,0,500,0.5051872310903156,252,0.504,0,0,0,62,7,7,1,0.03138,16.061185468451242
415.14,0,1,400,0.7044187352390363,281,0.7025,0,1,1,64,7,7,1,1.03785,0.6768800886447945
415.01,0,1,400,0.5930205185922413,237,0.5925,0,1,1,64,7,7,1,1.037525,0.5710705766126117
64.46,0,0,500,0.7054091408368759,352,0.704,0,0,0,62,7,7,1,0.12891999999999998,5.460750853242321
120.89,0,1,400,0.5480047036437234,219,0.5475,0,1,0,64,7,7,1,0.302225,1.8115642319463976
171.5,0,1,400,0.6306386952531284,252,0.63,0,1,2,64,7,7,1,0.42875,1.469387755102041
21.4,0,0,500,0.5973292218413172,298,0.596,0,0,0,62,7,7,1,0.0428,13.925233644859814
76.13,0,0,500,0.6188115519652098,309,0.618,0,0,0,62,7,7,1,0.15225999999999998,4.058846709575726
22.22,0,0,500,0.7457015676933394,372,0.744,0,0,0,80,3,3,1,0.04444,16.741674167416743
17.98,0,0,500,0.6404658799618327,320,0.64,0,0,0,80,3,3,1,0.03596,17.797552836484982
30.68,0,0,500,0.6608716436589862,330,0.66,0,0,0,80,3,3,1,0.06136,10.75619295958279
35.1,0,0,500,0.6935033865344378,346,0.692,0,0,0,62,7,7,1,0.0702,9.857549857549857
279.31,0,1,400,0.6247840943986303,249,0.6225,0,1,2,96,0,0,1,0.698275,0.8914825820772618
114.91,0,1,400,0.6075209452571788,243,0.6075,0,1,0,96,0,0,1,0.287275,2.114698459664085
36.77,0,0,500,0.6682480501233113,334,0.668,1,0,0,57,3,3,1,0.07354000000000001,9.083491977155289
12.08,0,0,500,0.7701707792619138,385,0.77,0,0,0,57,3,3,1,0.02416,31.870860927152318
10.17,0,0,500,0.6471190601483208,323,0.646,0,0,0,57,3,3,1,0.02034,31.76007866273353
43.36,0,0,500,0.6600549523357484,330,0.66,0,0,0,57,3,3,1,0.08672,7.61070110701107
10.38,0,0,500,0.7025327198003806,351,0.702,0,0,0,57,3,3,1,0.02076,33.8150289017341
24.75,0,0,500,0.7052762966478993,352,0.704,0,0,0,57,3,3,1,0.0495,14.222222222222221
26.81,0,0,500,0.709351515278019,354,0.708,0,0,0,57,3,3,1,0.053619999999999994,13.204028347631482
39.94,0,0,500,0.6819365111014593,340,0.68,1,0,0,57,3,3,1,0.07987999999999999,8.512769153730597
62.58,0,0,500,0.5928497543634759,296,0.592,0,0,0,57,3,3,1,0.12516,4.729945669542985
38.75,0,0,500,0.7316715766150548,365,0.73,0,0,0,57,3,3,1,0.0775,9.419354838709678
15.42,0,0,500,0.5926827303490656,296,0.592,0,0,0,57,3,3,1,0.03084,19.195849546044098
27.42,0,0,500,0.6651317732619517,332,0.664,0,0,0,57,3,3,1,0.05484000000000001,12.107950401167031
16.34,0,0,500,0.6122862074990321,306,0.612,0,0,0,57,3,3,1,0.03268,18.727050183598532
23.43,0,0,500,0.6467930826703504,323,0.646,0,0,0,57,3,3,1,0.04686,13.785744771660264
312.16,1,0,500,0.666438120515174,333,0.666,0,0,2,18,1,5,0,0.6243200000000001,1.0667606355715018
316.78,0,0,500,0.6660678607725137,333,0.666,0,0,2,18,5,5,1,0.6335599999999999,1.0512027274449145
184.37,0,0,500,0.6710960377117643,335,0.67,0,0,2,18,5,5,1,0.36874,1.8169984270759885
91.34,0,0,500,0.7306855634529323,365,0.73,1,0,0,62,7,7,1,0.18268,3.9960586818480404
565.68,0,1,400,0.722676715075699,289,0.7225,0,1,1,64,7,7,1,1.4142,0.5108895488615472
566.86,0,1,400,0.6877921682354675,275,0.6875,0,1,1,64,7,7,1,1.4171500000000001,0.4851286031824436
245.21,1,0,500,0.6982043584144179,349,0.698,0,0,2,27,1,7,0,0.49042,1.4232698503323682
841.37,0,0,500,0.809473524446232,404,0.808,0,0,3,62,7,7,1,1.68274,0.48016924777446307
804.81,0,0,500,0.6886196092431504,344,0.688,0,0,3,62,7,7,1,1.6096199999999998,0.42743007666405736
805.74,0,0,500,0.7798700034924929,389,0.778,0,0,3,62,7,7,1,1.61148,0.4827860103755554
587.52,0,1,400,0.7350586371155449,294,0.735,0,1,1,64,7,7,1,1.4687999999999999,0.5004084967320261
259.72,0,0,500,0.6351218248320004,317,0.634,0,0,2,62,7,7,1,0.51944,1.2205452025257968
259.56,1,0,500,0.718785340665581,359,0.718,0,0,2,27,1,7,0,0.51912,1.3831098782555094
911.84,0,0,500,0.7424972206483736,371,0.742,0,0,3,62,7,7,1,1.82368,0.40686962625021933
529.68,0,0,500,0.7562788226735772,378,0.756,0,0,1,62,7,7,1,1.0593599999999999,0.7136384231989126
320.42,1,0,500,0.6413464087858065,320,0.64,0,0,2,27,1,8,0,0.6408400000000001,0.9986892203982273
349.7,0,1,400,0.6007789523790733,240,0.6,0,1,2,64,7,7,1,0.87425,0.6863025450386046
19.04,0,0,500,0.5951862456552399,297,0.594,0,0,0,62,7,7,1,0.038079999999999996,15.59873949579832
20.76,0,0,500,0.5779974558702853,288,0.576,0,0,0,62,7,7,1,0.04152,13.872832369942195
35.27,0,0,500,0.7297252531612486,364,0.728,0,0,0,68,3,3,1,0.07054,10.320385596824496
13.96,0,0,500,0.6076519325840837,303,0.606,0,0,0,57,3,3,1,0.02792,21.704871060171918
449.31,0,1,400,0.5504303825271846,220,0.55,0,1,1,96,0,0,1,1.123275,0.48963966971578643
449.29,0,1,400,0.4923304943198142,196,0.49,0,1,1,96,0,0,1,1.1232250000000001,0.43624385141000244
357.64,0,1,400,0.5680519126155249,227,0.5675,0,1,2,96,0,0,1,0.8941,0.6347164746672632
380.9,0,1,400,0.533845510329625,213,0.5325,1,1,2,96,0,0,1,0.9522499999999999,0.5592018902599107
380.91,0,1,400,0.6821007580068185,272,0.68,0,1,2,96,0,0,1,0.9522750000000001,0.7140794413378488
337.57,0,1,400,0.6504908544671317,260,0.65,0,1,2,96,0,0,1,0.843925,0.7702106229819
528.6,0,1,400,0.6655924827411137,266,0.665,0,1,1,96,0,0,1,1.3215000000000001,0.5032160423760877
628.01,0,0,500,0.8626217902672154,431,0.862,0,0,1,51,5,5,1,1.25602,0.6862948042228627
566.22,0,1,400,0.7490882743495797,299,0.7475,0,1,1,35,5,5,1,1.41555,0.5280632969517148
566.44,0,0,500,0.7337584308245689,366,0.732,0,0,1,35,5,5,1,1.13288,0.6461408092648824
562.66,0,1,400,0.5750297142563213,230,0.575,0,1,1,35,5,5,1,1.40665,0.40877261578928664
453.54,0,1,400,0.7145471286295371,285,0.7125,0,1,1,35,5,5,1,1.13385,0.6283899986770737
1303.26,0,0,500,0.6805213766618202,340,0.68,1,0,3,18,5,5,1,2.60652,0.260884244126268
506.16,0,1,400,0.6177300626521554,247,0.6175,1,1,1,35,5,5,1,1.2654,0.487987987987988
20.29,0,0,500,0.701128521600482,350,0.7,0,0,0,62,7,7,1,0.04058,17.24987678659438
24.7,0,0,500,0.7719876203169637,385,0.77,0,0,0,77,3,3,1,0.0494,15.587044534412955
20.69,0,0,500,0.719213640925526,359,0.718,0,0,0,77,3,3,1,0.04138,17.35137747704205
26.11,0,0,500,0.678195456002618,339,0.678,0,0,0,77,3,3,1,0.052219999999999996,12.983531214094217
29.92,0,0,500,0.6797377170832644,339,0.678,0,0,0,57,3,3,1,0.059840000000000004,11.330213903743315
14.33,0,0,500,0.6926707779390154,346,0.692,0,0,0,77,3,3,1,0.02866,24.145150034891834
21.77,0,0,500,0.6879464294893383,343,0.686,0,0,0,80,3,3,1,0.04354,15.755627009646302
14.9,0,0,500,0.6640595711984688,332,0.664,0,0,0,80,3,3,1,0.0298,22.28187919463087
18.51,0,0,500,0.6552100551975938,327,0.654,0,0,0,80,3,3,1,0.037020000000000004,17.66612641815235
13.58,0,0,500,0.6468703436050239,323,0.646,0,0,0,80,3,3,1,0.02716,23.78497790868925
18.28,0,0,500,0.6123017705566662,306,0.612,0,0,0,6,3,3,1,0.03656,16.73960612691466
17.04,0,0,500,0.6359662461566613,317,0.634,1,0,0,6,3,3,1,0.03408,18.603286384976528
34.01,0,0,500,0.5653521592902307,282,0.564,0,0,0,6,3,3,1,0.06802,8.291678917965305
24.63,0,0,500,0.6450830186602625,322,0.644,0,0,0,62,7,7,1,0.04926,13.073487616727569
29.49,0,0,500,0.6005704446424541,300,0.6,0,0,0,57,3,3,1,0.05898,10.172939979654121
31.44,0,0,500,0.5948205341392114,297,0.594,0,0,0,83,3,3,1,0.06288,9.446564885496183
10.96,0,0,500,0.658994707557674,329,0.658,0,0,0,57,3,3,1,0.021920000000000002,30.018248175182478
36.3,0,0,500,0.71960011431723,359,0.718,0,0,0,57,3,3,1,0.0726,9.889807162534437
77.52,0,0,500,0.6959158303001157,347,0.694,0,0,0,68,3,3,1,0.15503999999999998,4.476264189886481
55.91,0,0,500,0.5714749698188412,285,0.57,0,0,0,57,3,3,1,0.11181999999999999,5.097478089787158
182.1,0,0,500,0.6005185931714832,300,0.6,0,0,2,57,3,3,1,0.36419999999999997,1.6474464579901154
16.36,0,0,500,0.6970385593994108,348,0.696,0,0,0,57,3,3,1,0.03272,21.271393643031786
23.43,0,0,500,0.6008756303230846,300,0.6,0,0,0,57,3,3,1,0.04686,12.804097311139564
110.85,0,0,500,0.6387683425001488,319,0.638,0,0,0,57,3,3,1,0.22169999999999998,2.8777627424447454
76.76,0,0,500,0.6775026049512276,338,0.676,0,0,0,57,3,3,1,0.15352000000000002,4.40333507034914
154.88,0,0,500,0.6015827772568183,300,0.6,0,0,2,68,3,3,1,0.30976,1.9369834710743803
13.33,0,0,500,0.655268775307298,327,0.654,1,0,0,57,3,3,1,0.02666,24.531132783195797
45.21,0,0,500,0.5832987252540898,291,0.582,1,0,0,57,3,3,1,0.09042,6.436629064366291
139.66,0,0,500,0.6199316178024393,309,0.618,0,0,0,68,3,3,1,0.27932,2.212516110554203
175.29,0,0,500,0.6659890967071269,332,0.664,0,0,2,62,7,7,1,0.35058,1.8940042215756747
105.26,0,1,400,0.5203503133234165,208,0.52,0,1,0,64,7,7,1,0.26315,1.9760592817784532
81.01,0,0,500,0.67202373689802,336,0.672,0,0,0,62,7,7,1,0.16202,4.147636094309345
99.55,0,0,500,0.6490181100536659,324,0.648,0,0,0,62,7,7,1,0.1991,3.2546459065796083
110.41,0,0,500,0.6776244977208574,338,0.676,0,0,0,62,7,7,1,0.22082,3.061316909700208
97.94,0,0,500,0.6611957067032331,330,0.66,0,0,0,62,7,7,1,0.19588,3.369409842760874
137.17,0,0,500,0.7182070214986922,359,0.718,0,0,0,62,7,7,1,0.27434,2.617190347743676
42.3,0,0,500,0.6562612251323954,328,0.656,0,0,0,62,7,7,1,0.0846,7.754137115839244
55.09,0,0,500,0.6285297229437373,314,0.628,0,0,0,62,7,7,1,0.11018,5.699764022508622
197.71,0,1,400,0.6061148751516142,242,0.605,0,1,2,64,7,7,1,0.494275,1.2240149714227908
153.98,0,0,500,0.6771649014518194,338,0.676,0,0,2,62,7,7,1,0.30795999999999996,2.1950902714638265
108.81,0,1,400,0.6024430035162852,240,0.6,0,1,0,64,7,7,1,0.272025,2.2056796250344637
213.04,0,0,500,0.6520295845601941,326,0.652,1,0,2,62,7,7,1,0.42607999999999996,1.530229064964326
48.9,0,0,500,0.6149004156096622,307,0.614,1,0,0,62,7,7,1,0.0978,6.278118609406953
493.62,0,1,400,0.5668549541224526,226,0.565,0,1,1,64,7,7,1,1.23405,0.457842064746161
493.48,0,0,500,0.5798697364100154,289,0.578,0,0,1,62,7,7,1,0.9869600000000001,0.5856367026019291
93.2,0,0,500,0.737478837159347,368,0.736,0,0,0,62,7,7,1,0.1864,3.948497854077253
93.57,0,0,500,0.5878068382304358,293,0.586,1,0,0,62,7,7,1,0.18713999999999997,3.1313455167254465
192.99,0,0,500,0.6153547401102046,307,0.614,0,0,2,62,7,7,1,0.38598000000000005,1.5907559977200891
37.26,0,0,500,0.6140796367215402,307,0.614,0,0,0,62,7,7,1,0.07452,8.239398819108965
50.75,0,0,500,0.6947462188472221,347,0.694,0,0,0,62,7,7,1,0.1015,6.83743842364532
54.75,0,0,500,0.6352525160853987,317,0.634,0,0,0,62,7,7,1,0.1095,5.789954337899544
92.64,0,0,500,0.7123871036336867,356,0.712,0,0,0,62,7,7,1,0.18528,3.842832469775475
233.35,0,0,500,0.6163254687878066,308,0.616,0,0,2,62,7,7,1,0.4667,1.3199057210199272
892.5,0,0,500,0.7639497081111901,381,0.762,0,0,3,18,5,5,1,1.785,0.426890756302521
61.46,0,0,500,0.6082326473370121,304,0.608,0,0,0,62,7,7,1,0.12292,4.94630654083957
17.73,0,0,500,0.7572574563886695,378,0.756,0,0,0,62,7,7,1,0.03546,21.31979695431472
26.29,0,0,500,0.5906200790485244,295,0.59,0,0,0,62,7,7,1,0.05258,11.220996576645113
115.68,0,0,500,0.6654910355113514,332,0.664,0,0,0,62,7,7,1,0.23136,2.8699861687413555
24.21,0,0,500,0.6816888440466049,340,0.68,0,0,0,62,7,7,1,0.048420000000000005,14.043783560512184
52.57,0,0,500,0.6706899548725749,335,0.67,0,0,0,62,7,7,1,0.10514,6.372455773254708
157.71,0,1,400,0.5907356170561145,236,0.59,0,1,2,64,7,7,1,0.39427500000000004,1.4964174751125483
37.63,0,0,500,0.6435089650133287,321,0.642,0,0,0,62,7,7,1,0.07526000000000001,8.530427850119585
28.55,0,0,500,0.6521905735989555,326,0.652,0,0,0,62,7,7,1,0.0571,11.418563922942207
14.9,0,0,500,0.6426498999185756,321,0.642,0,0,0,28,3,3,1,0.0298,21.543624161073826
47.85,0,0,500,0.6981939558397455,349,0.698,0,0,0,67,7,7,1,0.09570000000000001,7.2936259143155695
57.01,0,0,500,0.7605261500795676,380,0.76,0,0,0,67,7,7,1,0.11402,6.665497281178741
13.41,0,0,500,0.6221254107496084,311,0.622,0,0,0,67,7,7,1,0.02682,23.19164802386279
44.69,0,0,500,0.5815098510210461,290,0.58,0,0,0,67,7,7,1,0.08938,6.489147460281942
45.3,0,0,500,0.6455858975824372,322,0.644,0,0,0,67,7,7,1,0.0906,7.108167770419427
38.17,0,0,500,0.778985466882716,389,0.778,0,0,0,67,7,7,1,0.07634,10.191249672517683
25.7,0,0,500,0.6098162716015135,304,0.608,0,0,0,67,7,7,1,0.0514,11.828793774319067
54.4,0,0,500,0.7319558402722034,365,0.73,0,0,0,67,7,7,1,0.1088,6.709558823529412
155.72,0,0,500,0.7338850407038221,366,0.732,0,0,2,62,7,7,1,0.31144,2.3503724633958387
46.53,0,0,500,0.6223205879146003,311,0.622,0,0,0,62,7,7,1,0.09306,6.683859875349237
118.53,0,0,500,0.6784491539592638,339,0.678,0,0,0,62,7,7,1,0.23706,2.8600354340673246
30.19,0,0,500,0.731419831156427,365,0.73,0,0,0,57,3,3,1,0.06038,12.09009605829745
108.77,0,0,500,0.6310436129506256,315,0.63,0,0,0,62,7,7,1,0.21753999999999998,2.896019122919923
20.8,0,0,500,0.6398209819948819,319,0.638,0,0,0,62,7,7,1,0.0416,15.336538461538462
53.08,0,0,500,0.6209159543025679,310,0.62,0,0,0,62,7,7,1,0.10615999999999999,5.840241145440844
72.19,0,0,500,0.5992621634653567,299,0.598,0,0,0,62,7,7,1,0.14438,4.141847901371381
84.7,0,0,500,0.6175361227466997,308,0.616,0,0,0,62,7,7,1,0.1694,3.6363636363636362
43.69,0,0,500,0.5888029866618872,294,0.588,0,0,0,62,7,7,1,0.08738,6.729228656443122
48.52,0,0,500,0.6517041734129613,325,0.65,0,0,0,62,7,7,1,0.09704,6.698268755152514
74.23,0,0,500,0.6115013384470679,305,0.61,0,0,0,62,7,7,1,0.14846,4.108850868920921
28.05,0,0,500,0.6616892955895374,330,0.66,0,0,0,62,7,7,1,0.056100000000000004,11.76470588235294
25.22,0,0,500,0.5722052176898187,286,0.572,0,0,0,54,3,3,1,0.05044,11.34020618556701
86.53,0,0,500,0.6665440116107229,333,0.666,0,0,0,62,7,7,1,0.17306,3.8483762856812667
52.08,0,0,500,0.6916764480804463,345,0.69,0,0,0,62,7,7,1,0.10416,6.624423963133641
19.31,0,0,500,0.5503132178714273,275,0.55,1,0,0,57,3,3,1,0.038619999999999995,14.241325737959608
48.39,0,0,500,0.6687028284923786,334,0.668,0,0,0,62,7,7,1,0.09678,6.902252531514776
62.61,0,0,500,0.7113834496236646,355,0.71,0,0,0,62,7,7,1,0.12522,5.670020763456317
65.08,0,0,500,0.5895179490654398,294,0.588,0,0,0,62,7,7,1,0.13016,4.517516902274124
104.67,0,0,500,0.7336286193418852,366,0.732,0,0,0,18,5,5,1,0.20934,3.4967039266265405
141.85,0,0,500,0.6709509504683023,335,0.67,0,0,0,62,7,7,1,0.2837,2.3616496298907297
84.26,0,0,500,0.6147494072120796,307,0.614,0,0,0,62,7,7,1,0.16852,3.6434844528839303
182.83,0,0,500,0.6472115461171147,323,0.646,0,0,2,62,7,7,1,0.36566000000000004,1.7666684898539626
714.39,0,0,500,0.7779163456260861,388,0.776,0,0,1,45,7,7,1,1.42878,0.543120704377161
713.94,0,0,500,0.7538002695706206,376,0.752,0,0,1,45,7,7,1,1.42788,0.5266549009720705
36.62,0,0,500,0.6769377996223185,338,0.676,0,0,0,62,7,7,1,0.07324,9.22992900054615
190.32,0,0,500,0.6039663203460317,301,0.602,1,0,2,62,7,7,1,0.38064,1.5815468684321143
116.74,0,0,500,0.6584680412018039,329,0.658,0,0,0,62,7,7,1,0.23348,2.818228542059277
40.2,0,0,500,0.579314275154751,289,0.578,0,0,0,62,7,7,1,0.0804,7.189054726368159
15.7,0,0,500,0.6444386969325651,322,0.644,0,0,0,62,7,7,1,0.0314,20.50955414012739
50.8,0,0,500,0.6048046179267605,302,0.604,0,0,0,62,7,7,1,0.1016,5.94488188976378
26.22,0,0,500,0.6132235028705117,306,0.612,0,0,0,62,7,7,1,0.05244,11.670480549199086
61.83,0,0,500,0.7118046587605219,355,0.71,0,0,0,62,7,7,1,0.12365999999999999,5.741549409671681
53.29,0,0,500,0.7045655060297135,352,0.704,0,0,0,62,7,7,1,0.10658,6.605366860574216
